,subject_id,session_id,label,mean,std,skew,kurtosis
878,6,5,open,0.11351629162224537,0.048338496487574996,0.5806175629563394,0.15876583366377028
879,6,5,open,0.09774806666462668,0.04143417853238212,0.7638203875996732,0.8310780487654839
880,6,5,open,0.0915867536252812,0.03844579012445676,0.6731842439190663,0.5831980100039766
881,6,5,open,0.10719428888214214,0.0507402143910988,1.6514937762402526,4.943908354440869
882,6,5,open,0.11479848915022563,0.05493765239327647,1.1924052385044788,2.678311880883048
883,6,5,open,0.11510145837496262,0.04958520586587044,0.42355002930581614,-0.23134865736854815
884,6,5,open,0.1147628727307695,0.049927266283523654,0.6417716797372452,0.603364028413655
885,6,5,open,0.11182527437534294,0.05092266350095636,0.7305207717206084,0.8679609183367525
886,6,5,open,0.11748331119880209,0.058040362507421124,0.9548562332592478,1.3326839115915803
887,6,5,open,0.1296637842164471,0.056359206085643515,0.69959092125883,0.9446143593678258
888,6,5,open,0.1293989922401538,0.05016736594907184,0.42306329923353714,-0.2281618216826078
889,6,5,open,0.12015324322578845,0.054819510562505676,0.6526530409631385,0.009350148025041083
890,6,5,open,0.11720455562178754,0.05126938062330744,0.4644432801740005,0.09027901265655691
891,6,5,open,0.1160638451402243,0.05167742126535001,0.8965293228777766,1.230429568391342
892,6,5,open,0.1104279152475753,0.050058601117536586,1.2376608699383376,2.096877118522129
893,6,5,open,0.10599846004474217,0.0438273466573994,0.6494021974437401,0.10243103282537014
894,6,5,open,0.11267547123281077,0.04691034502574615,0.4819637370066657,-0.37259768273731453
895,6,5,open,0.1270442125611755,0.055809528178726316,0.8277204644146543,0.5858595207682966
896,6,5,open,0.12668898052051136,0.06103147028921352,0.9555710411386774,0.7056724025218397
897,6,5,open,0.11628786118372154,0.052592005990718865,0.8247969301283382,1.0727030255628272
898,6,5,open,0.10950865276269134,0.04752038724084036,0.20975481858455677,-0.5783925401374992
899,6,5,open,0.10711210191355637,0.04707508094928729,0.47533960418410964,-0.14002922073202972
900,6,5,open,0.10947945247552351,0.047282582367050914,0.8262941642359571,0.3988286412999362
901,6,5,closed,0.12185231002969207,0.05583648936379919,0.6556153716911324,-0.06060596283970465
902,6,5,closed,0.1308541279908549,0.07061731042887055,1.5390229767412251,3.255553521349836
903,6,5,closed,0.12369117822500819,0.07456221481930021,1.422922331437665,2.7111553782659215
904,6,5,closed,0.10773067260700675,0.056091073490023555,0.822306730104713,0.21366866588529332
905,6,5,closed,0.11698966761523286,0.05137043531166952,0.5312316388828965,-0.10607204403522319
906,6,5,closed,0.11905176806675158,0.04846131861221051,0.32116193729874243,-0.5180203312282816
907,6,5,closed,0.12019519182232465,0.04933762703271259,0.7594198891285848,0.860335246385608
908,6,5,closed,0.1241900994130905,0.05495849460293602,0.9206363251390429,1.38134553958463
909,6,5,closed,0.12444484215742233,0.06295084686620404,0.9386662797120824,0.8603196506753577
910,6,5,closed,0.14295433487305315,0.07261265344704965,0.9588664156771125,1.4036651151504635
911,6,5,closed,0.1470020701749126,0.07305526464519525,0.7984559089307864,1.1823733557669573
912,6,5,closed,0.16273460668509618,0.08975890773929972,0.8563404171195018,0.33843876638238557
913,6,5,closed,0.21225778074900062,0.09725493296374689,0.3775051353225031,-0.5204683543424999
914,6,5,closed,0.22398966694292372,0.09598390619803106,0.21746933943582547,-0.39222005271276705
915,6,5,closed,0.18204171117701026,0.089759504836637,0.636007856743036,0.15369017383217676
916,6,5,closed,0.14591573085495846,0.06446419407720651,0.41541268755898625,-0.21669545464774442
917,6,5,closed,0.1466623499823814,0.07648632274225654,1.1367345359757057,2.0961727058994857
918,6,5,closed,0.14115188534131762,0.07652831768045207,1.3280508286618367,2.6095438364880064
919,6,5,closed,0.1356163757067276,0.06303690370205313,1.0546807899161834,1.3791161118487398
920,6,5,closed,0.13672015579666438,0.06075396870126106,0.8495249102566957,0.7368392664910006
921,6,5,closed,0.12312812355336586,0.058117198463038124,0.7470715827197272,0.20531472209525292
922,6,5,closed,0.12279927112945405,0.05819874979414345,1.0731256908588158,2.028340646851847
923,6,5,closed,0.1168665350166393,0.054983428798375596,1.2464285520769438,2.889654524341327
924,6,6,open,0.10258416256085483,0.04145151936205161,0.5563834282500632,0.42387393001226625
925,6,6,open,0.10671305308402068,0.04496495635864669,0.6020657967317504,-0.011154845392484347
926,6,6,open,0.09902192708344,0.04589005753802242,0.8400869647504204,0.3058431605063787
927,6,6,open,0.09701977185690923,0.045904493374612894,0.7746871468863297,0.2166498499717937
928,6,6,open,0.10714476512488887,0.05299348961694116,0.9755875153303672,1.607730608526884
929,6,6,open,0.10398168951385778,0.052619960475559766,1.2412439241144513,2.6241419613214143
930,6,6,open,0.10152130871365227,0.047608321940220036,1.281616283231259,2.3163833625165315
931,6,6,open,0.11999270908366313,0.05538438387379406,0.7312486944150332,-0.1926319419097453
932,6,6,open,0.1378884467608451,0.06088966292434965,0.4183530488549055,-0.6857276792667535
933,6,6,open,0.1305817762212724,0.06425384783111687,0.9220048214470304,0.7701556019523625
934,6,6,open,0.12150655738214786,0.06086477210289382,1.2308410708663637,2.181687119413084
935,6,6,open,0.12800117504877775,0.06021297141409332,0.7680878986404513,0.3061426302364545
936,6,6,open,0.13223116363150386,0.07049975943171775,1.76767316821326,5.705021652296139
937,6,6,open,0.1329904751849237,0.07776235773946676,2.185584187586209,6.774689557483388
938,6,6,open,0.12841662366921455,0.06665031158432957,1.8379435182239579,6.370395050177464
939,6,6,open,0.12183945801086628,0.05760885278902153,0.8301918820858831,0.8375630548654063
940,6,6,open,0.10984382368698803,0.05290916214096879,1.1482036343629085,2.1819626245186026
941,6,6,open,0.10719962802411921,0.04836496553143256,0.5671699779708037,-0.19548865656621306
942,6,6,open,0.1194703881811861,0.054987664569233596,0.3436698162585731,-0.636912737438061
943,6,6,open,0.13912845848050354,0.06511981486347049,0.6768785543641158,0.3894061196910181
944,6,6,open,0.14641271907205064,0.059663311966919694,0.7196257175486042,0.866191224908825
945,6,6,open,0.17165223621302375,0.10321033748596774,1.463779127307715,1.781544917533588
946,6,6,open,0.19544619596050694,0.11607423708444684,0.8205200862539005,-0.16736630151905896
947,6,6,closed,0.10476458774471498,0.046006356411238694,0.5374065918215262,0.36946148441492443
948,6,6,closed,0.10375364318549536,0.05050594315322207,0.7002618082342659,0.3399664506983031
949,6,6,closed,0.09943631363595001,0.053340051849244105,1.581146804690712,4.393014956095914
950,6,6,closed,0.09713274874298537,0.05251102954023841,1.5768376775780215,4.68434752306552
951,6,6,closed,0.10002513521395073,0.04434119697395629,0.5103542875701473,0.05294621990206583
952,6,6,closed,0.10363412007509204,0.04255599478258677,0.5967771605964706,0.8212608541711206
953,6,6,closed,0.094939071827013,0.04233768230437916,0.7938272022826066,1.1163182533123637
954,6,6,closed,0.10445166819441791,0.04987857700901918,0.9393587253798305,0.9069551130105595
955,6,6,closed,0.12225947054768023,0.06587932347092326,1.3327196211011167,2.7376887544290636
956,6,6,closed,0.11234283358744024,0.0649269796358472,1.5532394677992165,3.679381811927433
957,6,6,closed,0.10246229749463921,0.049246017872649886,0.8595783178299641,0.9300608336291485
958,6,6,closed,0.09613443213575219,0.04848852245431385,0.8676610296317273,0.7155449418919053
959,6,6,closed,0.09118062540642197,0.047392861405841744,0.9748410440305083,0.5280904059597726
960,6,6,closed,0.09401410518884519,0.04844390079747821,1.1381345928240587,1.621889028600222
